player_0_name,player_1_name,player_0_team,player_1_team,player_0_selected,player_1_selected,player_0_first,player_1_first,winner_name
スカーレット,アキ,"['パオジアン', 'ラグラージ', 'コライドン', 'キョジオーン', 'ハバタクカミ', 'ガチグマ']","['ゴリランダー', 'カイオーガ', 'パオジアン', 'ランドロス(れいじゅう)', 'モルペコ(まんぷく)', 'ブリジュラス']","['ハバタクカミ', 'ラグラージ', 'キョジオーン']","['パオジアン', 'ランドロス(れいじゅう)', 'モルペコ(まんぷく)']",ハバタクカミ,ランドロス(れいじゅう),アキ
アイギス,あたか,"['ザマゼンタ(たてのおう)', 'ディンルー', 'カイリュー', 'キョジオーン', 'ハバタクカミ', 'ガチグマ']","['オーガポン(かまど)', 'ウーラオス(れんげき)', 'テツノワダチ', 'ミライドン', 'オーロンゲ', 'リキキリン']","['ザマゼンタ(たてのおう)', 'ガチグマ', 'ディンルー']","['オーガポン(かまど)', 'オーロンゲ', 'ウーラオス(れんげき)']",ザマゼンタ(たてのおう),オーガポン(かまど),アイギス
daa,マゼンタ,"['ウガツホムラ', 'イダイナキバ', 'ハッサム', 'ミミッキュ', 'ハバタクカミ', 'テラパゴス(テラスタル)']","['ザマゼンタ(たてのおう)', 'ガチグマ(アカツキ)', 'カイリュー', 'ママンボウ', 'テツノブジン', 'トドロクツキ']","['ハバタクカミ', 'ハッサム', 'ミミッキュ']","['ザマゼンタ(たてのおう)', 'ガチグマ(アカツキ)']",ミミッキュ,ザマゼンタ(たてのおう),マゼンタ
ショウガ,バンブー,"['ディンルー', 'パオジアン', 'ムゲンダイナ', 'イッカネズミ', 'ハバタクカミ', 'ポットデス']","['キラフロル', 'チオンジェン', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'カイリュー']","['ポットデス', 'ムゲンダイナ', 'イッカネズミ']","['キラフロル', 'バドレックス(こくば)', 'ウーラオス(れんげき)']",ポットデス,キラフロル,バンブー
まぐね,マッキー,"['ランドロス(けしん)', 'アシレーヌ', 'ガチグマ(アカツキ)', 'パオジアン', 'カイリュー', 'ザシアン(けんのおう)']","['ガチグマ(アカツキ)', 'パオジアン', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ミライドン', 'オーロンゲ']","['パオジアン', 'ランドロス(けしん)', 'アシレーヌ']","['ミライドン', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)']",アシレーヌ,ミライドン,マッキー
妲己,バイオレット,"['ガチグマ(アカツキ)', 'イーユイ', 'カイリュー', 'キョジオーン', 'ザシアン(けんのおう)', 'ハバタクカミ']","['バドレックス(こくば)', 'テツノワダチ', 'エルフーン', 'ハバタクカミ', 'ブリムオン', 'ドーブル']",['イーユイ'],"['エルフーン', 'テツノワダチ', 'ドーブル']",イーユイ,ドーブル,妲己
わたあめ,れんぴょろ,"['バドレックス(はくば)', 'ウーラオス(れんげき)', 'エルフーン', 'ドオー', 'イーユイ', 'ガチグマ']","['ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ギラティナ(オリジン)', 'ハッサム', 'ハバタクカミ', 'バンギラス']","['イーユイ', 'ガチグマ', 'エルフーン']","['ハッサム', 'ギラティナ(オリジン)']",エルフーン,ギラティナ(オリジン),れんぴょろ
コバルト,バイオレット,"['バドレックス(こくば)', 'ウーラオス(れんげき)', 'ミミッキュ', 'ヘイラッシャ', 'パーモット', 'バンギラス']","['バドレックス(こくば)', 'テツノワダチ', 'エルフーン', 'ハバタクカミ', 'ブリムオン', 'ドーブル']","['ヘイラッシャ', 'パーモット', 'バンギラス']","['バドレックス(こくば)', 'エルフーン', 'ドーブル']",バンギラス,ドーブル,コバルト
Phantasmoon,Violet,"['ガチグマ(アカツキ)', 'パオジアン', 'コライドン', 'ヘイラッシャ', 'ドオー', 'ハバタクカミ']","['キラフロル', 'ディンルー', 'チオンジェン', 'バドレックス(こくば)', 'カイリュー', 'ハバタクカミ']","['ヘイラッシャ', 'パオジアン', 'ドオー']","['ハバタクカミ', 'バドレックス(こくば)', 'キラフロル']",パオジアン,バドレックス(こくば),Violet
つゆだく,ヴァイオ,"['ディンルー', 'オーガポン(かまど)', 'ウーラオス(れんげき)', 'カイリュー', 'ルナアーラ', 'ガラルマタドガス']","['ディンルー', 'パオジアン', 'カイオーガ', 'ウーラオス(れんげき)', 'カイリュー', 'ハバタクカミ']","['カイリュー', 'ルナアーラ', 'ウーラオス(れんげき)']","['ハバタクカミ', 'カイオーガ', 'ディンルー']",ルナアーラ,ディンルー,つゆだく
テリオン,あたか,"['ディンルー', 'イイネイヌ', 'フワライド', 'ミライドン', 'アーマーガア', 'ドヒドイデ']","['オーガポン(かまど)', 'ウーラオス(れんげき)', 'テツノワダチ', 'ミライドン', 'オーロンゲ', 'リキキリン']","['フワライド', 'イイネイヌ']","['オーロンゲ', 'リキキリン', 'ウーラオス(れんげき)']",イイネイヌ,リキキリン,テリオン
ななみ,くろっきー,"['ザマゼンタ(たてのおう)', 'ラティオス', 'ランドロス(けしん)', 'サーフゴー', 'マスカーニャ', 'エンテイ']","['オーガポン(かまど)', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'ブリジュラス', 'ハバタクカミ', 'オーロンゲ']","['ザマゼンタ(たてのおう)', 'ラティオス', 'エンテイ']","['バドレックス(こくば)', 'オーロンゲ', 'ブリジュラス']",ラティオス,バドレックス(こくば),くろっきー
かな,まりるり,"['ガチグマ(アカツキ)', 'イーユイ', 'コライドン', 'ドリュウズ', 'ハバタクカミ', 'バンギラス']","['ディンルー', 'パオジアン', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'ブリジュラス']","['イーユイ', 'ドリュウズ', 'バンギラス']","['バドレックス(こくば)', 'ディンルー', 'ウーラオス(れんげき)']",イーユイ,ウーラオス(れんげき),かな
まりるり,すいぜい,"['ディンルー', 'パオジアン', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'ブリジュラス']","['コライドン', 'イーユイ', 'ヘイラッシャ', 'ハバタクカミ', 'ガチグマ', 'テツノカイナ']","['パオジアン', 'バドレックス(こくば)', 'ディンルー']","['ハバタクカミ', 'ガチグマ', 'イーユイ']",パオジアン,ガチグマ,まりるり
SV,ながいみのる,"['バドレックス(はくば)', 'ウーラオス(れんげき)', 'ミミッキュ', 'ブリジュラス', 'ハバタクカミ', 'ガチグマ']","['ディンルー', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'キョジオーン', 'トドロクツキ']","['ハバタクカミ', 'バドレックス(はくば)', 'ブリジュラス']","['ディンルー', 'トドロクツキ', 'キョジオーン']",ブリジュラス,ディンルー,ながいみのる
うみはる,スカーレット,"['バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ランターン', 'ハッサム', 'オニシズクモ']","['キラフロル', 'ディンルー', 'パオジアン', 'ヘイラッシャ', 'ハバタクカミ', 'ミライドン']","['ランターン', 'ハッサム', 'オニシズクモ']","['キラフロル', 'パオジアン', 'ヘイラッシャ']",オニシズクモ,パオジアン,スカーレット
ギルガルド,カゼヲイタミ,"['ディンルー', 'オーガポン(かまど)', 'ウーラオス(れんげき)', 'カイリュー', 'ザシアン(けんのおう)', 'ハバタクカミ']","['ポリゴン2', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ヒードラン', 'ドヒドイデ']","['ハバタクカミ', 'ザシアン(けんのおう)', 'カイリュー']","['ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ヒードラン']",ハバタクカミ,ウーラオス(れんげき),カゼヲイタミ
ギルガルド,はなみずき,"['ディンルー', 'オーガポン(かまど)', 'ウーラオス(れんげき)', 'カイリュー', 'ザシアン(けんのおう)', 'ハバタクカミ']","['ザマゼンタ(たてのおう)', 'ガチグマ(アカツキ)', 'カイリュー', 'ママンボウ', 'テツノブジン', 'トドロクツキ']","['カイリュー', 'ディンルー', 'ウーラオス(れんげき)']","['ガチグマ(アカツキ)', 'トドロクツキ', 'ザマゼンタ(たてのおう)']",ウーラオス(れんげき),トドロクツキ,ギルガルド
ヒサ,AQ,"['オーガポン(かまど)', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ブリジュラス', 'オーロンゲ']","['ゴリランダー', 'パオジアン', 'カイオーガ', 'ウーラオス(れんげき)', 'テツノワダチ', 'ハバタクカミ']","['オーガポン(かまど)', 'バドレックス(こくば)', 'ランドロス(れいじゅう)']","['ハバタクカミ', 'ウーラオス(れんげき)', 'テツノワダチ']",オーガポン(かまど),ハバタクカミ,ヒサ
コバルト,スカーレット,"['バドレックス(こくば)', 'ウーラオス(れんげき)', 'ミミッキュ', 'ヘイラッシャ', 'パーモット', 'バンギラス']","['キラフロル', 'ディンルー', 'パオジアン', 'ヘイラッシャ', 'ハバタクカミ', 'ミライドン']","['バドレックス(こくば)', 'ミミッキュ']","['パオジアン', 'ミライドン', 'ヘイラッシャ']",ミミッキュ,ヘイラッシャ,スカーレット
maru,テリオン,"['ガブリアス', 'カイリュー', 'ハッサム', 'ガラルマタドガス', 'テラパゴス(テラスタル)', 'ラウドボーン']","['ディンルー', 'イイネイヌ', 'フワライド', 'ミライドン', 'アーマーガア', 'ドヒドイデ']","['テラパゴス(テラスタル)', 'ラウドボーン']","['フワライド', 'ドヒドイデ', 'イイネイヌ']",ラウドボーン,ドヒドイデ,maru
ベイン,うみはる,"['クレベース', 'グライオン', 'ムゲンダイナ', 'ラッキー', 'アラブルタケ', 'ウネルミナモ']","['バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ランターン', 'ハッサム', 'オニシズクモ']","['クレベース', 'アラブルタケ', 'ムゲンダイナ']","['ランターン', 'ハッサム', 'オニシズクモ']",ムゲンダイナ,オニシズクモ,ベイン
せいこりん,うみはる,"['ルカリオ', 'ガチグマ(アカツキ)', 'パオジアン', 'イーユイ', 'カイリュー', 'ザシアン(けんのおう)']","['バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ランターン', 'ハッサム', 'オニシズクモ']","['ガチグマ(アカツキ)', 'パオジアン', 'ルカリオ']","['ハッサム', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)']",ガチグマ(アカツキ),ランドロス(れいじゅう),うみはる
カゼヲイタミ,しゅん,"['ポリゴン2', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ヒードラン', 'ドヒドイデ']","['ディンルー', 'オオニューラ', 'ギラティナ(オリジン)', 'ヒードラン', 'ハバタクカミ', 'テツノカイナ']","['バドレックス(こくば)', 'ポリゴン2', 'ヒードラン']","['ディンルー', 'テツノカイナ', 'ヒードラン']",ポリゴン2,テツノカイナ,カゼヲイタミ
スミレ,カミホ,"['ゴリランダー', 'バドレックス(こくば)', 'カイリュー', 'ミミッキュ', 'ガチグマ', 'パーモット']","['ランドロス(れいじゅう)', 'ヒートロトム', 'ウーラオス(れんげき)', 'ハッサム', 'ミライドン', 'テツノカイナ']","['カイリュー', 'ガチグマ', 'ミミッキュ']","['ハッサム', 'ランドロス(れいじゅう)', 'ミライドン']",カイリュー,ランドロス(れいじゅう),カミホ
SV,くろっきー,"['バドレックス(はくば)', 'ウーラオス(れんげき)', 'ミミッキュ', 'ブリジュラス', 'ハバタクカミ', 'ガチグマ']","['オーガポン(かまど)', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'ブリジュラス', 'ハバタクカミ', 'オーロンゲ']","['ガチグマ', 'バドレックス(はくば)', 'ウーラオス(れんげき)']",['バドレックス(こくば)'],ウーラオス(れんげき),バドレックス(こくば),くろっきー
はなみずき,すいぜい,"['ザマゼンタ(たてのおう)', 'ガチグマ(アカツキ)', 'カイリュー', 'ママンボウ', 'テツノブジン', 'トドロクツキ']","['コライドン', 'イーユイ', 'ヘイラッシャ', 'ハバタクカミ', 'ガチグマ', 'テツノカイナ']","['カイリュー', 'ママンボウ', 'テツノブジン']","['イーユイ', 'ハバタクカミ', 'テツノカイナ']",カイリュー,イーユイ,すいぜい
バイオレット,マブシ,"['グライオン', 'オーガポン(かまど)', 'バドレックス(こくば)', 'カイリュー', 'ママンボウ', 'ハッサム']","['ディンルー', 'カイオーガ', 'パオジアン', 'キョジオーン', 'ドオー', 'ドヒドイデ']","['ハッサム', 'バドレックス(こくば)', 'オーガポン(かまど)']","['パオジアン', 'キョジオーン', 'ドオー']",バドレックス(こくば),パオジアン,バイオレット
Phantasmoon,カゼヲイタミ,"['ガチグマ(アカツキ)', 'パオジアン', 'コライドン', 'ヘイラッシャ', 'ドオー', 'ハバタクカミ']","['ポリゴン2', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ヒードラン', 'ドヒドイデ']","['ハバタクカミ', 'コライドン', 'ドオー']","['バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ドヒドイデ']",ハバタクカミ,ランドロス(れいじゅう),Phantasmoon
